id,source_wsi,dataset,i,j
19fd58de88f4,12,3,20480,26624
1a05f1dc34fc,4,2,13312,21504
1a06ce18ba58,11,3,15829,33297
1a096adfb97e,6,3,09728,11776
1a0d5fc5d2f7,3,2,05632,10752
1a0daccec1db,1,2,10240,04608
1a24a8a998b2,7,3,24576,26112
1a2d841a951d,12,3,20992,27648
1a3732957a43,14,3,14347,27041
1a481f256def,11,3,09685,50705
1a4ab6091fe5,3,2,08192,12288
1a54cda8f32d,1,1,08704,40448
1a5ac0226c3f,13,3,14336,22016
1a6c8cd77b4e,7,3,11776,17408
1a700056eb51,14,3,07179,27553
1a785cc0d167,1,1,07680,38400
1a91d04d00d5,3,2,02560,13312
1a9a16ab9301,6,3,13312,08192
1a9b1894e764,14,3,13323,41889
1aa0e5afa015,7,3,14848,31744
1aa3fd19069e,7,3,13824,14848
1abfbcce5bf4,7,3,15872,31744
1ac541c7695d,10,3,15968,29656
1acf655ba08e,13,3,10752,33280
1ada31c1f33e,12,3,16896,25600
1aeae455caeb,3,2,08704,11776
1b0f7fcb6776,10,3,12896,12248
1b0f943da76c,3,2,05632,15872
1b12cccdfdd2,2,1,23552,22016
1b2122736cd7,3,2,03072,14848
1b23c996a595,13,3,24064,29184
1b25785d84de,7,3,24064,24576
1b27c9f022c4,8,3,14848,11264
1b2a6360adf7,11,3,09173,36369
1b2d34c9e9fe,4,2,04608,27136
1b3950e9b57b,14,3,12811,25505
1b410cd56dcb,2,2,16384,15908
1b41d590f17a,14,3,10763,36769
1b464d9b5dfd,12,3,16896,19968
1b4d61255ade,11,3,06613,50705
1b52a7c22d17,7,3,20992,26112
1b5baf8c4e26,11,3,07637,30737
1b5c19391f2c,11,3,13269,51217
1b5da995f08e,3,2,06656,13312
1b60cea2100c,3,2,09728,08704
1b64648e667c,6,3,20992,10240
1b66c93abefe,6,3,22528,18432
1b6d59e50762,14,3,06155,25505
1b6f538b811d,6,3,18432,32256
1b6f83ec2c74,11,3,07125,48657
1b7435449232,7,3,14848,21504
1b768b7507b6,7,3,13312,30208
1b83fe3a5262,10,3,16480,27608
1b8a43f9022e,8,3,10752,11264
1b8cf073ddef,11,3,10197,26129
1ba4b0b04ec0,8,3,08192,23552
1bb0a4ccdea4,8,3,12800,15360
1bb52a550a23,2,2,19456,17444
1bb5dff2cead,13,3,22528,34304
1bc4abde3fcf,11,3,17365,25617
1bd726055ad8,1,1,09728,40448
1bd79e5bde8a,3,2,09216,06144
1c0295c1d01d,1,2,10752,10752
1c10c781495b,2,2,23552,17956
1c18b27d4fed,10,3,22624,08664
1c30b4f0c84c,6,3,10240,16896
1c36048b6b6d,13,3,20480,28160
1c3c1e5e79dd,13,3,16896,29184
1c3e847e572b,10,3,19552,20440
1c46f36cf55c,4,2,06656,23552
1c52a98370b5,6,3,13824,22528
1c5c458eac1b,3,2,05120,14336
1c5f9caf67d7,6,3,12288,18944
1c60e9281b61,13,3,20992,36864
1c6c39a22324,1,1,09216,39424
1c7533f7e6a0,9,3,12288,14848
1c8095a59d1e,8,3,23040,09728
1c8af4861691,1,1,04096,42496
1c8d2d6eb96b,12,3,25088,22528
1c9076275786,7,3,16896,25088
1c9086152f9d,13,3,21504,39424
1c93808dd935,14,3,13323,39329
1ca1adf074bb,3,2,03072,13824
1ca8bcb0e27f,2,2,16896,12836
1cabb1813e5c,6,3,10240,25600
1cb2d27fb4b3,9,3,06656,31232
1cbf7497e960,6,3,22016,07168
1cc4f67ec189,8,3,13312,20992
1cd3632761d2,3,2,04608,15360
1cd3e713050b,13,3,12800,26112
1ce33e4ee2dc,10,3,19040,30168
1cf437f790aa,4,2,05120,25088
1cfcfce52a99,10,3,21600,28120
1d01327af962,12,3,08704,17408
1d0a36b25b48,14,3,11787,39329
1d0be33f15de,11,3,14293,19985
1d0cd7f8d8ed,11,3,06101,26641
1d0def6417f6,6,3,18432,10752
1d1b780613ff,12,3,26112,16896
1d25580b6190,7,3,18432,19456
1d5b4361fc00,13,3,10752,26624
1d693abd744d,7,3,18944,11776
1d6b24bea959,9,3,04608,38912
1d747092fd65,12,3,18432,30208
1d77ec47e1ea,8,3,18432,24576
1d8aa548c370,1,1,03072,43520
1d8f0df402eb,9,3,19456,24576
1da8f582843c,13,3,26112,40960
1daf55f162a1,4,2,05632,23552
1db36234d7cf,13,3,22016,24064
1dba92d4c0bd,6,3,17408,18944
1dbec7df021e,3,2,02048,12288
1ddfe385aef3,6,3,09728,31744
1de075d4ae93,3,2,14848,06144
1de8053784c9,14,3,08715,38305
1df9fc00a6b7,11,3,16853,23569
1dfd5e444653,13,3,22016,36864
1e0203e19805,2,2,22528,22528
1e07e7cc59bd,11,3,09685,30737
1e09a0b61f8f,9,3,09216,33792
1e0efbb8979f,1,1,03072,45056
1e0fe49958bb,12,3,22528,19968
1e14b9acc9b9,1,1,09216,39936
1e155383aa33,9,3,16384,22016
1e1dbd680994,7,3,15360,26624
1e215640cd6a,9,3,15872,07168
1e2fd6c2950d,2,1,22016,22528
1e36cf951998,10,3,12896,12760
1e3fe5b348ca,3,2,13824,06144
1e65c6cca0e3,12,3,07680,19456
1e6675b55570,13,3,20480,39424
1e7ebea522ce,7,3,24064,32256
1e91ccfe3fc4,7,3,20992,13824
1ea1a75f6051,4,2,04608,22016
1ec1e9392d64,11,3,14293,18961
1ecf7fe52603,11,3,08661,44049
1ed324bad445,2,2,16896,13860
1ed786f64cd0,12,3,14848,29184
1ede6f7f4428,10,3,21088,28120
1ee2e0bc96ea,13,3,25600,27136
1f08b51c3fec,10,3,21088,22488
1f0d3cd4b621,1,1,04608,40960
1f14531dd2f7,8,3,09728,09728
1f1d9830805a,6,3,18944,06144
1f247b7981d5,11,3,16853,44049
1f270efbfe0e,9,3,17408,13824
1f33202632f5,10,3,15456,29144
1f3c7a950593,11,3,17877,40977
1f4d56393524,7,3,16384,13312
1f5348824ad2,4,2,07680,27136
1f68613e41c1,10,3,18528,20440
1f7cb4c81219,10,3,13408,27608
1f9b4e675e5b,14,3,06667,07585
1fa3340a7e68,6,3,09216,24576
1fc1c6cc515a,1,2,15872,10240
1fe5ecd270f9,7,3,22016,16384
1fe976675b1e,14,3,11787,34721
1ff035c3d547,6,3,19968,15360
1ffaa49d2903,10,3,24672,08664
1ffcc8425b37,7,3,25600,19456
2000408010ab,4,2,13312,22528
20113c729fe4,1,2,13312,09216
201798203611,10,3,24160,11224
2022eb7a8587,9,3,04608,25088
2024212b7a2a,11,3,10709,19985
20268fc474db,3,2,10240,06144
202b50be96ce,12,3,24576,26112
203078f9ee78,12,3,09728,16896
2049f9b147a2,7,3,23040,07168
20581858152d,6,3,23040,33280
205dfa3358f1,7,3,25600,27648
20600c8b3bf9,9,3,08192,25600
208c53ff23ad,14,3,08203,26017
208ec420a4f1,4,2,02560,24576
2090ab78383a,13,3,21504,24576
20941b907a15,13,3,17408,23040
209426451a36,1,1,04096,40448
20a930a6b5e8,3,2,08704,13824
20cabdf5366f,6,3,15872,25088
20cef827508c,11,3,18389,39953
20d87d5f4e69,11,3,13269,29713
20dc143326f3,6,3,16896,28672
20dd8a43e36d,10,3,20064,18392
20f665e32c17,8,3,22528,14848
20fd3d65f51b,7,3,11264,16896
20fe34303d84,3,2,12288,06144
210d2c2a482a,7,3,17920,26624
211f8e7f4c44,12,3,24064,28160
2120d8cc5f5d,8,3,08192,18432
212788639fa5,2,2,15872,19492
212f06a4761e,3,2,06656,16384
212fc627af24,2,1,21504,22528
21317283b102,3,2,14848,06656
21332a95ee54,12,3,13824,18432
2134e0569352,8,3,11776,13824
2136df4a5aeb,1,1,10752,43520
21373e863aa6,12,3,08192,24064
214287f5be0c,12,3,22528,18944
214866956ea3,1,1,05632,43008
21506b2889ba,9,3,20480,26624
217c93179cb2,13,3,22016,40960
21813b73e011,9,3,15360,22016
21831367bd85,13,3,16896,27648
2183c5d087be,12,3,18944,25088
218c8d2de6e6,6,3,16896,27136
2194ad433455,6,3,23040,25088
21a1597a2e5d,9,3,05632,27136
21a7572c1c47,9,3,04608,30208
21acb908cf67,1,1,07168,43520
21bb4403b3d3,8,3,19968,17920
21ce6914ea01,13,3,11264,26624
21d28326ae89,13,3,22528,35328
21e0f12ec94b,4,2,05632,21504
21f76580b12f,8,3,06144,15872
21f7d4bd09e0,10,3,15456,28120
221d0ca25207,3,2,05632,14336
221f25e580b1,9,3,14336,07168
222024daf43c,9,3,04608,40448
2222d8292238,9,3,15360,30720
222a5971fa60,7,3,17408,28160
222bda223a99,6,3,20992,25600
224026143047,13,3,16384,31744
22429e2b9c48,14,3,12299,32673
2245062bd105,12,3,12288,29696
224cf264fa8e,13,3,13312,25600
22538c77b0da,11,3,12245,24593
225fbd3b53a0,9,3,08704,35840
22679596074e,6,3,14336,06144
228000ed909c,13,3,20992,35840
2287354599f0,8,3,13312,15360
22896344a0e8,7,3,17408,09216
228da07bf8d9,1,2,09728,10240
228ddf6a66a4,12,3,16384,29696
228f543c12d4,12,3,24576,17408
2296c77d5059,2,2,25088,20516
2297c1de874c,14,3,13323,20385
229f5318fb2b,10,3,18016,11224
22a8a59ba8a8,3,2,02560,16384
22cf44a994f8,9,3,11264,41984
22d2170c979c,10,3,20064,25560
22d7bcd02cd2,14,3,13323,40865
22db9740ba20,4,2,10752,26624
22e5720e0821,7,3,07680,20480
23087abe1fbf,14,3,12811,23457
231092741992,13,3,25088,31744
231651227a64,3,2,05632,11776
2320eefd8bec,2,1,17920,21504
2321d0fb53f7,1,1,10240,39936
2327586a8137,14,3,14347,23457
23374bd023b8,11,3,05589,21521
235b557bcd9a,12,3,07680,18944
236ac4d054b8,11,3,08661,51217
237445ac2330,13,3,26112,33792
2374771e9b53,6,3,17408,26112
2376fd40a260,3,2,13824,03584
2384671dff29,8,3,22016,10240
239550c92c4a,7,3,17920,17408
2396403f4731,11,3,14805,19473
239c078aea9d,12,3,12288,19456
23a086842d13,10,3,24160,17368
23abf1218dbf,12,3,24064,26112
23c30a541c7a,1,2,16384,10752
23c98917da69,1,2,08192,10752
23ca9227c364,7,3,21504,13824
23d7eb0f7d6a,8,3,09728,13312
23d7fcc83332,1,2,07168,07680
23da45b39ecb,7,3,09728,08704
23e42f3de810,9,3,06144,33280
23e473ad59dd,9,3,16896,16896
240404213217,10,3,18528,23512
2405b58d5b61,1,1,08704,43520
240a3f769a10,13,3,26112,32256
240a636375ad,7,3,11776,23552
2419482dc6e5,4,2,02560,21504
242af8fd52c7,9,3,18432,30720
242db333c452,1,2,09216,05120
243169fcefaf,4,2,05120,26624
2433a34de3dd,12,3,19968,16896
24350dd111fe,6,3,21504,35328
243d766fecde,13,3,10240,24576
2440a4d5c8cb,8,3,21504,12288
244711bad1bd,1,2,08704,05120
2448bc552796,7,3,17408,14848
2451a166f940,8,3,06144,15360
246f2c72fd3b,14,3,12299,42401
246fe65fd540,10,3,22112,12760
24802ce81503,9,3,10240,33792
248bfb2fef80,10,3,22624,27096
249782ea4423,3,2,07168,05120
24a6a467dce0,12,3,16896,28672
24af10767542,7,3,20992,09728
24b1365627d7,9,3,15872,20992
24b968d3f560,8,3,14848,11776
24bc5d5889b4,2,2,24064,16932
24be9239b26b,9,3,15360,16896
24d5c1404aba,9,3,15360,19968
24d67ea634f6,12,3,10752,22016
24d6ea716baa,8,3,15872,23552
24de0cd9fa27,8,3,06144,23040
24e9b87807fe,11,3,09685,51729
24fb37cfa9b6,10,3,14944,18392
24fb60acf236,6,3,10752,08704
2504c4bbf480,12,3,18432,18944
2505d5024f01,7,3,20480,26624
250c6ef48df3,9,3,13312,31232
2519a0f1b867,1,1,09216,46080
253644c13872,8,3,07680,14848
25434582e180,14,3,13323,31649
25464ba0d26e,12,3,24576,24576
256719c4d0f9,7,3,24064,32768
2571c9bc5df2,6,3,12288,05632
2576cea3791d,6,3,15872,24576
257c077f001a,1,1,03584,43008
257e877ae408,11,3,09685,42513
2582a99bc505,6,3,20992,20480
2596b39e66b4,11,3,10197,38417
25ab21e0f4e3,9,3,07168,38912
25abb4d9b95f,13,3,13312,32256
25b98e7aea78,1,1,09728,42496
25badc8ef758,7,3,11264,18944
25bf42d4d1a9,13,3,16896,23552
25c732f771f8,6,3,18944,31232
25d77fffd5a9,2,2,18432,12836
25e727b73c03,14,3,07691,20385
25f90825c8a1,8,3,20992,12288
2603c7ff537e,7,3,14848,23552
260614b2b8b8,9,3,05120,30720
260a50d7b0ee,6,3,11776,08192
2611bbc3c0fd,12,3,26112,23552
261581784c1b,11,3,05589,52753
2623670f6a75,8,3,17920,17920
262edbfa7227,11,3,08661,49169
26369379d264,6,3,17408,13312
2655b089fb8c,7,3,23552,18432
26601066365d,10,3,20576,11224
2667cdf035cb,12,3,23552,28672
2673eb939bf8,3,2,06656,08192
2680adefd229,6,3,12800,31232
2683f5ed9289,14,3,12811,13217
268deff03f1a,13,3,20992,40960
269d17cbf9a2,13,3,22016,37888
26a2e563448b,8,3,18432,25088
26abe884958b,2,1,27648,21504
26b7c381eb73,1,1,10240,43520
26c4a12c5a87,2,2,22016,15396
26d333437979,6,3,22016,09728
26d7cee721af,6,3,13312,11264
26d850f54795,11,3,09685,38417
26dfda7bb473,9,3,06144,29696
26eb634b5933,4,2,07168,22016
270f0c7b0901,1,2,10240,10752
271b7a6e2281,7,3,25088,17408
272447004d7c,9,3,05632,27648
27265ebd6e63,14,3,08715,16801
272e6007ef30,8,3,12288,11776
273d64082450,10,3,22624,17368
274aa4b29a70,2,1,19456,21504
274dec8a18cf,8,3,15872,09216
27540153c7da,11,3,05589,46609
27552ba05784,6,3,15360,35328
2765930f2bdf,6,3,13312,19968
27661a87f456,2,1,29184,23552
276a68d1ce1b,14,3,09227,26017
277a2f18f1ce,9,3,05632,30208
277b16a125f9,7,3,12288,31744
277d169fec9f,9,3,04096,30720
277e5970d46e,7,3,16384,20992
27803aaa7d0c,6,3,10240,34304
2783f9563243,13,3,25600,36352
2788268c970d,12,3,18944,16896
278b0f7ea2cf,12,3,17920,22528
2798a3698885,1,2,07680,04608
279a1aa427a4,9,3,17408,13312
27ac6c438f3b,1,1,09216,43008
27aef08f93a9,8,3,21504,20480
27b81b92a57d,14,3,11787,46497
27bcf37023e0,11,3,07637,51729
27cbf4e28931,8,3,17408,16896
27db2b36425d,14,3,12811,46497
27dfc3529fc4,12,3,24576,18432
283a63bdeedf,4,2,08192,21504
2848258b5205,2,2,18432,16932
286757c2c60b,14,3,11275,09633
286fe204e703,12,3,10240,27136
287821753358,13,3,25600,28672
28906cbb7268,13,3,10240,29184
289269521020,10,3,18016,25048
28bccb62dcdc,12,3,15872,16896
28beee9249bd,3,2,06144,14848
28c3a89a9cb0,7,3,10752,27648
28c88fee85fe,14,3,10251,12705
28cb91c3d463,8,3,08192,19456
28d971fddf99,2,2,20992,20004
28f18e4312cc,11,3,15829,42001
28f239895ba1,6,3,19456,08192
28f8245f1274,8,3,08192,16896
2902c10bd8b3,10,3,16480,20440
2907979ce276,14,3,06155,45985
2909ba62a3b3,6,3,14848,30208
291375649d17,11,3,05589,31249
291644afdc31,8,3,10240,19968
29191ff4bfa1,13,3,23552,34816
2921a70b6013,14,3,06667,10657
29243f99d42f,11,3,11221,32273
2929539c5204,8,3,21504,24064
292f4a3c6631,13,3,14848,33280
2939b8cf7c0f,10,3,18016,22488
293ad1b07b05,7,3,10240,09728
294525263a38,10,3,18528,29656
2946072232d6,9,3,11776,42496
2948aee1eede,9,3,17408,16896
2967d6678172,9,3,10752,41472
296eda09432f,12,3,19968,24576
2977618f8f26,7,3,20480,30720
2982a4624fa8,10,3,20064,27608
298d446a4638,12,3,06656,30208
298e211bf618,11,3,05589,24593
299956b245d5,7,3,24576,32768
299ab3bcf232,13,3,13312,22528
299b0852e9a8,11,3,15829,32785
29a3a48d6fee,4,2,08704,25600
29bcb8351a43,14,3,13323,18337
29c4ae929c69,13,3,20480,32768
29c529eefc73,10,3,18016,20440
29d2d71df0e5,11,3,14805,42513
29d2f472e46d,1,2,03584,45568
29d74b433610,12,3,11264,28672
29ec561ee44f,14,3,14347,26529
29f24fccc57f,2,2,17920,15908
29f2e9043605,10,3,17504,16344
29fa6db85d3e,10,3,18528,13784
29fa736b98d9,8,3,21504,13824
2a04d82c1e20,11,3,10197,47633
2a127f0ae506,2,1,27136,23552
2a15854aff62,7,3,10240,09216
2a16c995cfce,6,3,10752,11264
2a283f99b2b5,7,3,24576,10240
2a3083703fc2,13,3,16896,28672
2a3f4829cc7a,4,2,07680,20992
2a4cc81cc5d6,2,1,19456,20992
2a577425c773,1,1,03072,41984
2a58826d384c,8,3,16896,20480
2a5a6f5dfa0c,6,3,20480,08192
2a7fc9a2bb8b,6,3,12800,27136
2a91b13f4116,10,3,21600,30168
2a965c7f0703,8,3,07680,20480
2a9e6a294e2b,2,1,16384,22528
2aa2c21349dd,14,3,07691,39329
2aaecf01743b,11,3,06101,23057
2aaf9e8db9d8,3,2,03584,15360
2ac22fec534d,7,3,08192,08704
2ac4cfbb7405,1,2,15872,09728
2ac7b984669e,8,3,20992,14848
2ad1b19b87df,2,1,24064,22528
2ad915eda3fd,14,3,11787,23969
2ae188264c7e,7,3,11264,13824
2ae77bf409aa,9,3,12800,14848
2aeb4aa36af4,13,3,10240,25600
2af2792c8e0c,3,2,08704,04096
2af27d65509c,1,1,05120,44032
2b03171e8c8f,7,3,16384,09728
2b083a9bd804,9,3,05632,26112
2b0a09c23ac1,9,3,10752,25088
2b0d4fbafe0d,6,3,09728,13312
2b19159714ec,12,3,18432,25600
2b1a209c4a41,12,3,07680,18432
2b1b2f77ca77,13,3,09216,26112
2b1cf5bbc9ea,4,2,03584,26624
2b2639e2a9dc,8,3,07680,18944
2b2ada6befa4,12,3,12288,24064
2b33ebb0a8cf,7,3,14336,15360
2b3950151c95,7,3,09216,19456
2b706f50234e,14,3,09227,12193
2b75b75b581e,6,3,22016,16384
2b7736322c8a,11,3,09173,32273
2b7ad69ca9ee,12,3,15360,17408
2b7c5682bb5c,2,2,19456,13860
2b9a4fbdbe6d,9,3,10752,35840
2ba0dcc01c92,8,3,17920,25088
2ba308e5b48c,12,3,19968,18432
2bb47371ba8a,10,3,22112,23000
2bb47eb56509,8,3,20480,17408
2bb6adc62561,4,2,03584,24064
2bd06aa3cfd4,7,3,13824,25088
2bd41a8cd2b5,9,3,18944,30720
2bd775e2e7e8,6,3,20480,33280
2be23bada1e8,2,2,20992,13860
2be3daebf7a8,6,3,18432,29184
2befa0c506b5,2,2,20480,15396
2bf16a3a269e,8,3,18944,18432
2bf7751456cd,1,1,02560,43520
2bfa3580578e,10,3,22624,12248
2c04475992c9,13,3,13824,28160
2c1edc6059bf,10,3,12896,11736
2c26b915ad2b,13,3,13824,31232
2c369bf03bd4,1,2,06656,09216
2c3ce91cab7a,7,3,20992,31744
2c49e2176d22,13,3,13312,22016
2c4f8def1258,8,3,11776,17408
2c50c3d5c44f,14,3,13835,10657
2c5bd755f831,2,1,25600,21504
2c5f839cbc6c,14,3,07691,33697
2c6d2cc31d81,2,1,17408,22528
2c735ec7ce1c,4,2,02560,22016
2c73a5eb5783,6,3,19456,17408
2c818a982698,14,3,13323,10145
2c8f6271a9aa,10,3,17504,08152
2c98c67bdb9b,6,3,15872,09216
2c99a933e98d,14,3,12299,38817
2cad7b97ea7e,4,2,06656,22016
2cb07b1448a9,8,3,18432,20480
2cb88bf3ed30,4,2,06144,21504
2cb9b9b77b0c,10,3,23136,13784
2cbb98932c99,13,3,10752,32768
2cbc4c8678eb,11,3,14293,23057
2cc61c3ea2dc,14,3,12811,43425
2cd72061e9f3,6,3,18432,22016
2ce61dabe38f,13,3,10752,28160
2ceba1026015,11,3,18389,50705
2d0b1f17e8fb,11,3,19413,31761
2d0c1b760913,1,1,07168,42496
2d2093e38e39,1,2,11264,08704
2d232dbe41bb,2,2,24064,17444
2d3a90a3f178,12,3,09728,19968
2d3cd7f8d442,10,3,21600,20440
2d3f73c0f085,6,3,17408,32768
2d4de6068764,9,3,18944,19456
2d4e76683b0d,8,3,11776,22016
2d5459d56621,3,2,12288,05632
2d629db4ca47,12,3,19456,24064
2d6c467549e2,11,3,16853,33809
2d6d961c20d7,12,3,11264,17408
2d6dbe3c7d05,9,3,16384,11776
2d74c0ee4444,8,3,09728,18944
2d7db5de70a8,6,3,18432,24064
2d862768e0b6,14,3,10763,38817
2d882504c2ea,1,2,09728,06144
2d97cd20538a,3,2,07680,06144
2daadbc3fe2d,2,2,18432,15908
2dac08665dd3,11,3,13269,49169
2daf04a8f13b,2,2,19456,15908
2db5f1afa882,10,3,14432,12248
2db6d4ae26a1,6,3,19968,25600
2dbb4700f7be,1,1,04608,44544
2dbbb337322c,10,3,20576,26072
2dbcfd8bb6f3,13,3,23040,33792
2dd1b8802ae5,8,3,20992,15360
2dec6cfe62aa,10,3,15456,15832
2dfeba953f2d,10,3,13408,25048
2e00a0fe807c,4,2,02048,25600
2e02a3e00059,3,2,11776,04096
2e03a12b42d8,11,3,08149,18961
2e0c92f0c9df,1,2,10752,03584
2e2454779086,14,3,09739,11681
2e3a658a8c8e,3,2,13312,04096
2e40a5df1912,12,3,24064,29184
2e51dff130b7,2,2,16384,13860
2e58829809e3,11,3,07125,43537
2e68078909a1,8,3,10240,18944
2e7951162645,4,2,03584,26112
2e9075dd9370,13,3,09216,24064
2e9fe32e280c,12,3,13824,23040
2eb0f983f76d,9,3,12800,26112
2eb70ab73fa9,4,2,07168,21504
2ed10f979074,9,3,12288,08192
2ee7ee026089,12,3,11264,28160
2ef8e5c4b6ef,8,3,16896,10752
2efc2ccbcd72,14,3,07691,42401
2f0cba050912,9,3,19456,12800
2f1000867a48,10,3,16480,26584
2f1030b079ed,10,3,19040,20952
2f122d53bc74,11,3,18389,35345
2f1744d733ad,11,3,14293,52753
2f1a80cf7669,11,3,14805,24593
2f29b4232ec9,8,3,14336,25088
2f3dd0db34c5,11,3,18901,42001
2f5cc02249e3,13,3,20480,38400
2f6660df66a9,11,3,12757,43025
2f6a5288c268,10,3,23648,12760
2f6b28d2448b,10,3,18016,10200
2f70b3989b00,6,3,10240,07168
2f79cce4425a,12,3,19456,22528
2f7ef35b110e,8,3,19456,19456
2f7fe5d89a6f,3,2,12288,03584
2f851191509c,7,3,16896,19968
2f8dc3a2b0ae,14,3,08715,12193
2f9a34bfa69f,2,2,19968,20516
2fa13b04e7c2,4,2,07680,25088
2fcde53ed64e,12,3,16384,30208
2fd34ea042aa,7,3,18432,21504
2fd51f0888e1,7,3,09728,23040
2fd7649afbc1,1,1,01536,43008
2fd848134c81,7,3,10752,07168
2fdbd46b42d7,14,3,10251,41889
2fddd62c05ef,14,3,07179,37281
2fe6f1572e69,8,3,15360,14336
2feddbc54e20,2,1,20480,23552
2fee690bc5b0,11,3,15317,46609
2ff87855e80d,3,2,04608,11776
300c72fff77f,14,3,08715,14753
301e73152a6b,13,3,23552,36864
3025d215a038,13,3,25600,36864
303b72a38e29,1,1,07168,44032
3051e9d3e56c,10,3,20576,10712
305f69c3b990,13,3,22528,27136
3067de360996,2,2,17408,15396
306c44d93c9d,11,3,14805,36881
3085fe6aa617,11,3,10197,46097
3088c3e5378e,2,1,24576,23552
308ed64a9d86,13,3,14848,29184
309eb7a6195b,14,3,06667,31137
30a0c2505c1d,9,3,11264,32256
30a398618989,9,3,16384,30208
30ac6542a017,11,3,08149,39441
30ad648e36a2,1,2,08704,46592
30aeedd49805,10,3,16480,24536
30bedf5801b2,11,3,15829,36369
30c0f59edbb0,10,3,20064,29144
30d8d381f043,8,3,16896,22528
30d8d5945bf6,9,3,16896,08192
30e28b4c123a,12,3,21504,16896
30e626fa6fc4,2,2,16384,18980
30e8876e8be0,10,3,24672,30168
30eb9abf4a94,1,2,10752,06144
310d01364702,8,3,07680,16896
3112bf0eba20,9,3,05120,39424
311532d26a2a,8,3,19456,21504
31195284c86e,1,1,08192,40960
311ce1a57f78,9,3,18432,16896
3124a6a3ebce,13,3,22016,41984
312bb1ba445f,2,2,19968,18468
313d59193528,7,3,11264,31232
3148d57b4e07,10,3,17504,13784
314a25a7f92d,1,2,10752,09728
314f2d4952e3,3,2,07680,05632
314fe249f0de,8,3,14336,13824
31544f368c3f,9,3,08704,42496
31672f6050b5,1,2,10752,08192
3169fb224ffd,10,3,13920,09176
316dfb55754c,12,3,09216,25088
317d271e3d43,8,3,09728,17920
319c978054dd,4,2,04096,24576
31a130c1f933,9,3,12800,30720
31aa6f45078f,2,2,21504,16420
31c233373597,3,2,13824,08192
31d82ba28004,4,2,03072,26624
31e10056bf06,14,3,06155,28577
31ea2b63e56f,12,3,07680,24576
31f921a35594,9,3,08704,34304
320e587b1645,13,3,26624,35328
321295e5f260,7,3,22528,17408
3228222f0728,12,3,16896,23552
323243935225,13,3,23040,31232
3232a9dc877e,8,3,08704,09728
3245a942f1b9,7,3,21504,25600
3253c18268c4,10,3,15968,27608
3256e5296212,7,3,18432,09216
325d2815d7d6,12,3,22528,20480
326756bf73fc,10,3,16480,12248
3268c223e350,14,3,11275,18337
326a80f2c6e8,14,3,12299,45473
326c9663d95d,1,2,11776,10752
32708154afe4,12,3,16384,29184
32798e3b9ca7,9,3,13824,10752
327c14ff607d,10,3,19552,23000
327dcb16a7ef,2,1,27648,22528
327dfb997fd9,6,3,09216,30720
328a651a4ca7,1,2,13312,09728
328aaa428f2e,3,2,06144,13824
328fd030e7c5,9,3,16896,29184
32962563b439,13,3,16384,21504
3296c186697b,9,3,10240,28672
3297ca481428,14,3,06667,21921
329d9bc6f0f8,1,2,14336,10752
32aafa12e555,6,3,20480,14336
32ac19511095,6,3,16384,24576
32b17cffdc91,13,3,12288,28672
32cb8401471f,13,3,14336,22528
32cc36ae2619,2,2,17408,16420
32cf613e3c11,2,1,16384,21504
32d912178fdd,1,1,09216,43520
32e007559fb4,2,1,18432,22528
32e9c2dcd0d8,12,3,09216,18944
32ec094f8400,12,3,15872,22016
32ecb214d983,8,3,09216,16384
32eea8d3298b,3,2,02048,16384
32f8fc9a6b06,9,3,13312,10752
3317458702df,11,3,11221,32785
331c34551d3d,2,1,17920,23040
331cb06dc6f3,9,3,10752,33792
3320c7f5e4c1,13,3,16896,26624
3324837c08b8,3,2,11264,02560
3328d5a5a05c,14,3,13323,44961
332c79b9590b,3,2,14336,08704
33361307e751,4,2,13312,23040
333bfcb21f32,13,3,23552,25600
333c1d618ae3,1,1,05120,43008
33554f69a86d,8,3,11264,13312
335d20010d2b,6,3,15872,23040
33607a373bdd,13,3,22016,34816
3360a6d05aba,9,3,08192,30720
3361eeb69d10,9,3,12800,22528
3378fe495259,2,1,26112,23040
337e17d4e5cf,10,3,18528,13272
3382edde0a6c,1,1,05632,40448
338721d693ac,3,2,07680,03072
339390fd19a6,7,3,24576,27136
3395ffa824a2,2,2,17920,12324
339678b1b4f8,7,3,07680,08192
3398c337fe7a,1,2,17920,09728
33b649b0808c,6,3,13312,10240
33c05bdf4f71,3,2,09216,03072
33d56ea8889f,1,2,11776,07168
33d7bc2d3afd,14,3,13835,20385
33d8e9a069b2,7,3,07680,31232
33def30dee0d,13,3,11776,29184
33e4a7b6fe03,13,3,23040,41472
33ef1aefc563,8,3,08704,19456
34090878be4f,6,3,12288,31232
3409eb0690f1,9,3,19968,31232
340bb2293001,3,2,11264,05632
340bbab914db,1,2,16384,09216
34291473dedf,9,3,19968,13824
3433958a48fe,14,3,11787,33697
3445e8348328,14,3,08715,45985
3452e849d660,8,3,11776,18944
3453ee225260,12,3,20480,30208
345cd4660ab1,13,3,22528,38912
346059929c9a,6,3,20480,13824
34647417dc2c,14,3,08715,09633
346815c16fdf,14,3,11787,41889
3489d7919e88,10,3,18528,28120
349a6a8fc66e,1,1,04096,44032
34a17838825f,13,3,25088,41984
34b7461b1788,12,3,25600,29184
34bb48772e3c,10,3,15456,25048
